@relation GesturePrediction

@attribute labels {click, twoFingerClick, panLeft, panRight, panUp, panDown, closedUp, up, stoped, closedStoped}
@attribute zeroFingerFramesRatio  numeric
@attribute oneFingerFramesRatio  numeric
@attribute twoFingerFramesRatio  numeric
@attribute threeFingerFramesRatio  numeric
@attribute fourFingerFramesRatio  numeric
@attribute fiveFingerFramesRatio  numeric
@attribute pitchAngleAverage  numeric
@attribute yawAngleAverage numeric
@attribute rollAngleAverage numeric
@attribute xAveragePalmVelocity numeric
@attribute yAveragePalmVelocity numeric
@attribute zAveragePalmVelocity numeric
@attribute rightMovementFramesRation numeric
@attribute leftMovementFramesRation numeric
@attribute upMovementFramesRation numeric
@attribute downMovementFramesRation numeric

@data
closedUp,1.0,0.0,0.0,0.0,0.0,0.0,0.24595618510396225,0.04527553477845852,2.9627602760147,0.4604235055780261,-4.323853805257043,-1.3883262838957444,0.5723270440251572,0.4276729559748428,0.4716981132075472,0.5283018867924528
closedUp,1.0,0.0,0.0,0.0,0.0,0.0,0.1414929815575856,0.17483404954942336,2.2470894200461253,2.3189785322722267,-5.246721318508146,-5.824142769589519,0.44537815126050423,0.5546218487394958,0.2184873949579832,0.7815126050420168
closedUp,1.0,0.0,0.0,0.0,0.0,0.0,0.09971080964261836,0.15402348231185567,2.143705723502419,2.908922936462543,-3.8116163069551643,-2.4901599711992524,0.43636363636363634,0.5636363636363636,0.38181818181818183,0.6181818181818182
closedUp,1.0,0.0,0.0,0.0,0.0,0.0,0.15655677549933134,0.049625885614046926,2.8570909111123335,-1.7319090150688823,-9.012394776940345,-7.498271036148071,0.5157894736842106,0.4842105263157895,0.2736842105263158,0.7263157894736842
closedUp,0.521505376344086,0.043010752688172046,0.016129032258064516,0.0913978494623656,0.10215053763440861,0.22580645161290322,1.0979556863506634,-1.1049615042784842,-2.693105161830943,4.338799953741091,3.1486236790335305,2.8128036164668617,1.0053763440860215,0.9946236559139785,1.0483870967741935,0.9516129032258065
closedUp,1.0,0.0,0.0,0.0,0.0,0.0,0.16653990768352334,0.002491208102434698,0.9516736731237295,1.1493140558346309,-10.655866663979024,-1.5386703613461281,0.3979591836734694,0.6020408163265306,0.3673469387755102,0.6326530612244898
up,0.0,0.0,0.0,0.0,0.0,1.0,0.2624412992078325,0.08237069140633811,2.843055776927782,-3.402135730802041,-0.010516226790217765,-0.6183691063602252,0.7934782608695652,0.20652173913043478,0.3804347826086957,0.6195652173913043
up,0.0,0.0,0.0,0.0,0.0,1.0,0.1829056174461566,0.052960788915355,2.8614270267774113,-2.080637382267361,1.0670496078170648,-5.611122696917859,0.6532663316582915,0.34673366834170855,0.12562814070351758,0.8743718592964824
up,0.0,0.0,0.0,0.0,1.0,0.0,0.19034751167852584,0.10668230709964283,2.6347550366022814,-2.899560641956656,-1.560385107139304,-2.6709139686506815,0.773972602739726,0.22602739726027396,0.3356164383561644,0.6643835616438356
up,0.0,0.0,0.0,0.0,0.0,1.0,0.10015573438893004,0.13468886593856463,2.199411863233985,-1.2961355495754994,-2.073477379591545,-0.3570852532852214,0.7073170731707317,0.2926829268292683,0.34146341463414637,0.6585365853658537
up,0.0,0.0,0.0,0.0,1.0,0.0,0.1400947615504265,0.11149286404252053,2.4703875992033217,-2.94481610937251,-2.1148694820702074,-2.01462886184454,0.7888888888888889,0.2111111111111111,0.3111111111111111,0.6888888888888889
up,0.0,0.0,0.0,0.0,0.0,1.0,0.14594678374210207,0.07604360432908086,2.6631171514492222,-0.5303301449754451,1.8238460296525223,0.8983113050165743,0.5247524752475248,0.4752475247524752,0.48514851485148514,0.5148514851485149
twoFingerClick,0.40467625899280574,0.3579136690647482,0.23741007194244604,0.0,0.0,0.0,0.6733646179489094,-0.35471232345314335,-2.7000193197092566,2.060942220520027,0.9265298876449091,-2.3930682293214773,1.0125899280575539,0.987410071942446,0.8758992805755396,1.1241007194244603
twoFingerClick,0.4177215189873418,0.012658227848101266,0.569620253164557,0.0,0.0,0.0,0.6689840245850479,-0.08185166351591484,-3.035154095178918,-0.17965313160344015,-4.719512446394449,2.264016895637482,0.5189873417721519,0.4810126582278481,0.43037974683544306,0.569620253164557
closedUp,0.6808510638297872,0.0,0.09929078014184398,0.11347517730496454,0.05673758865248227,0.04964539007092199,0.30756774882898263,-0.42581289985501175,-1.9826664320120575,-11.805675316976833,-13.112973957765082,-18.441544476202985,0.8014184397163121,0.8297872340425532,0.6737588652482269,0.9574468085106383
click,0.5730337078651685,0.42696629213483145,0.0,0.0,0.0,0.0,0.7325337837251384,-0.04771637376607134,-3.0823661718475686,-0.4820405114023538,-1.9661474068847935,3.504880245481984,0.550561797752809,0.449438202247191,0.5056179775280899,0.4943820224719101
closedUp,1.0,0.0,0.0,0.0,0.0,0.0,-0.15964759810815884,0.2308046846072885,0.9716250390946111,1.7858874081056328,-4.260736084908625,-3.0463313267955296,0.379746835443038,0.620253164556962,0.0759493670886076,0.9240506329113924
up,0.46464646464646464,0.2222222222222222,0.31313131313131315,0.0,0.0,0.0,1.170508233585743,0.4340496901987177,1.4988852679127393,2.175243251853519,6.587622786298244,5.382092243944756,0.46464646464646464,0.5353535353535354,0.5454545454545454,0.45454545454545453
up,0.0,0.0,0.0,0.0,1.0,0.0,0.05902938454440146,0.03619299663908102,2.590151978261543,-1.4402619807444739,-1.4694490275825516,-0.9419055205036068,0.5909090909090909,0.4090909090909091,0.5,0.5
click,0.36,0.64,0.0,0.0,0.0,0.0,0.7455606377124786,-0.513718854188919,-2.5904294061660766,-10.205195055529476,-7.13322271451354,-2.3401133251190185,0.78,0.22,0.42,0.58
twoFingerClick,0.23809523809523808,0.7619047619047619,0.0,0.0,0.0,0.0,0.66859855916765,-0.5216547260208736,-2.507407960437593,-4.832701644254109,-7.325990584398073,0.0932822445082286,0.5238095238095238,0.47619047619047616,0.5238095238095238,0.47619047619047616
closedUp,1.0,0.0,0.0,0.0,0.0,0.0,0.36596722465295056,0.020806965878448234,0.7752950943433321,3.7473389403178143,6.465762605919288,-0.3627694540298902,0.4461538461538462,0.5538461538461539,0.5230769230769231,0.47692307692307695
up,0.0,0.0,0.0,0.0,0.10344827586206896,0.896551724137931,0.3688456080425745,0.015411061550565493,0.8663816424621933,-4.755213874167409,0.4738117278307334,-4.756243645459756,0.4942528735632184,0.5057471264367817,0.41379310344827586,0.5862068965517241
up,0.0,0.0,0.0,0.0,0.033707865168539325,0.9662921348314607,0.5012492160783725,-0.0501511286946767,-2.415176980950859,-3.2599087953148933,-7.084595697816838,-0.3208160769361793,0.5112359550561798,0.4887640449438202,0.5224719101123596,0.47752808988764045
up,0.0,0.0,0.0,0.0,0.0,1.0,0.4288843296823047,-0.030787266243160482,-0.9944446472894578,-8.48268196831147,-2.3407423799946194,-6.678515615065892,0.5333333333333333,0.4666666666666667,0.3523809523809524,0.6476190476190476
closedUp,1.0,0.0,0.0,0.0,0.0,0.0,0.3036652941349124,0.050539264818874746,2.825352199806655,5.337923589077863,-1.1188641856770871,1.5718970283989078,0.45454545454545453,0.5454545454545454,0.5206611570247934,0.4793388429752066
panDown,0.0,0.0,0.0,0.0,0.0,1.0,0.891888962342189,-0.3791782603814052,-2.8036849938906157,5.018513728105105,-155.96642871040564,12.004022260812613,0.5230769230769231,0.47692307692307695,0.7076923076923077,0.2923076923076923
panLeft,0.0,0.0,0.0,0.0,0.0,1.0,0.5788053235282069,0.020769983934967415,0.3997321077015089,-292.80531344206435,-22.012807432076205,0.031040096250565155,1.0,0.0,0.34782608695652173,0.6521739130434783
panRight,0.0,0.0,0.0,0.0,0.0,1.0,0.3348653155238661,-0.5901416493388377,-1.9454661248481437,175.22097592811062,-21.568683767563677,-11.020625571682029,0.3150684931506849,0.684931506849315,0.3835616438356164,0.6164383561643836
twoFingerClick,0.15384615384615385,0.75,0.09615384615384616,0.0,0.0,0.0,0.5890383213185347,-0.5139689428301958,-2.4274432338201084,-13.247895212700733,-17.78059879862345,-3.734346993625737,0.7307692307692307,0.2692307692307692,0.46153846153846156,0.5384615384615384
twoFingerClick,0.2619047619047619,0.0,0.7380952380952381,0.0,0.0,0.0,0.5610385501668567,-0.4911464083762396,-2.4307219755081904,-5.844402834063485,-15.57927823048972,-4.637814272727285,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666
click,0.3191489361702128,0.6808510638297872,0.0,0.0,0.0,0.0,0.4885256246049353,-0.39734922000702394,-2.467727767660263,-4.153749719579169,-6.811242541100117,-7.736213503524344,0.6382978723404256,0.3617021276595745,0.3404255319148936,0.6595744680851063
panDown,0.0,0.0,0.0,0.0,0.0,1.0,0.8153610771061272,-0.3867022170815417,-2.7699499335340274,-12.598512458544905,-251.39855526595989,19.481360076255697,0.7311827956989247,0.26881720430107525,0.7311827956989247,0.26881720430107525
click,0.4262295081967213,0.5737704918032787,0.0,0.0,0.0,0.0,0.6852705126903096,-0.2747271950127649,-2.8056803609504075,-2.2522584732438697,-6.885654639025203,-2.773925055978728,0.4098360655737705,0.5901639344262295,0.5409836065573771,0.45901639344262296
click,1.0,0.0,0.0,0.0,0.0,0.0,0.7501007180947524,-0.23998301676832712,-2.8761221445523777,-9.07106215105607,-10.508833663394817,-7.092707161719982,0.7692307692307693,0.23076923076923078,0.28846153846153844,0.7115384615384616
click,0.7157894736842105,0.28421052631578947,0.0,0.0,0.0,0.0,0.7014476449866044,-0.33565000389751637,-2.7423972732142397,-11.338790557317829,-13.97411954418609,-12.195743723370526,0.8105263157894737,0.18947368421052632,0.031578947368421054,0.968421052631579
click,0.30357142857142855,0.6964285714285714,0.0,0.0,0.0,0.0,0.6047930722790105,-0.32882571486490114,-2.664018247808729,-5.70268175491531,-15.556996999973697,-9.75585577104773,0.625,0.375,0.2857142857142857,0.7142857142857143
panLeft,0.2833333333333333,0.31666666666666665,0.4,0.0,0.0,0.0,0.5532356878121694,-0.5345364650090535,-2.367733923594157,-8.935752376231054,-33.72573683537387,-3.682975845535596,0.4666666666666667,0.5333333333333333,0.7333333333333333,0.26666666666666666
panLeft,0.0,0.0,0.0,0.0,0.0,1.0,0.4868805819139706,-0.0798532827170639,0.4411997663693165,-218.62944107074438,-48.96312856345665,10.919025238104693,0.7874015748031497,0.2125984251968504,0.5039370078740157,0.49606299212598426
panLeft,0.0,0.0,0.0,0.0,0.0,1.0,0.5062517443528542,-0.040193754406153366,0.48992072160427386,-224.89328061101529,-43.63959057858357,-15.470725097335302,0.9903846153846154,0.009615384615384616,0.2403846153846154,0.7596153846153846
panLeft,0.0,0.0,0.0,0.0,0.1935483870967742,0.8064516129032258,0.527197594123502,-0.03364804770136552,0.5616375669356315,-221.3657258479826,-34.5349394775206,16.318454596664637,0.7741935483870968,0.22580645161290322,0.6129032258064516,0.3870967741935484
twoFingerClick,0.2127659574468085,0.06382978723404255,0.723404255319149,0.0,0.0,0.0,0.4509616797254916,-0.2884016423783404,-2.3375150117468326,3.7677260630942406,-39.68757463801414,-9.592433294400255,0.19148936170212766,0.8085106382978723,0.19148936170212766,0.8085106382978723
panRight,0.0,0.0,0.0,0.05660377358490566,0.7924528301886793,0.1509433962264151,0.7196296655906821,-0.5979707843782205,-2.4975407528427414,246.06358788148412,-9.672575675091654,-9.636540742415303,0.1509433962264151,0.8490566037735849,0.41509433962264153,0.5849056603773585
panRight,0.0,0.0,0.0,0.0,0.22641509433962265,0.7735849056603774,0.6368666032575211,-0.6144402158481754,-2.177826278614548,256.47533458133915,-16.709108856489074,-36.681792697816526,0.0,1.0,0.07547169811320754,0.9245283018867925
panRight,0.0,0.0,0.0,0.0,0.0,1.0,0.4704162944620902,-0.505722189604074,-1.9686073994417803,262.1990470536258,-104.58983133473528,-98.0905410609114,0.0,1.0,0.06422018348623854,0.9357798165137615
panRight,0.0,0.0,0.0,0.0,0.68,0.32,0.4255201414227486,-0.5229894911684095,-1.2184730100631713,251.1805849891901,-62.84572684288025,-62.441361077427864,0.02,0.98,0.06,0.94
panRight,0.0,0.0,0.0,0.0,0.0,1.0,0.45623434171444033,-0.3718575570596064,-1.3012536618767716,314.7137335684241,-92.60068596354346,-68.41725959933204,0.0,1.0,0.0,1.0
panRight,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.37396840420034194,-0.6348793026473787,-2.1229744112050093,257.9284548356577,-42.035568838042245,-56.728343817922806,0.018518518518518517,0.9814814814814815,0.09259259259259259,0.9074074074074074
panRight,0.0,0.0,0.0,0.0,0.6176470588235294,0.38235294117647056,0.3523722008308944,-0.5721040030338747,-2.1476997627931484,215.25630346992438,-49.147206023938075,-52.24659286965342,0.20588235294117646,0.7941176470588235,0.08823529411764706,0.9117647058823529
panRight,0.0,0.0,0.0,0.0,0.27941176470588236,0.7205882352941176,0.43918533940963883,-0.5117775932543308,-2.0453737360589646,210.67855184306117,-22.370118492666414,-14.782678234116997,0.17647058823529413,0.8235294117647058,0.3161764705882353,0.6838235294117647
panRight,0.0,0.0,0.0,0.0,0.296875,0.703125,0.3994618100114167,-0.6165455680456944,-2.1812391728162766,250.09950704872608,-21.79565500281751,-25.752024337649345,0.0,1.0,0.3125,0.6875
panRight,0.0,0.0,0.0,0.0,0.3246753246753247,0.6753246753246753,0.48078360495629247,-0.5052803432593098,-2.3853187715852417,181.73652967230066,-24.166687922044233,-37.76929562625947,0.18181818181818182,0.8181818181818182,0.22077922077922077,0.7792207792207793
panRight,0.0,0.0,0.0,0.0,0.611764705882353,0.38823529411764707,0.6239808366579168,-0.6689312827937743,-2.341293149835923,181.42196037068086,-29.183711529304,-39.501835076335595,0.2235294117647059,0.7764705882352941,0.1411764705882353,0.8588235294117647
panUp,0.06557377049180328,0.04918032786885246,0.09836065573770492,0.01639344262295082,0.13114754098360656,0.639344262295082,1.0327700513308165,-0.3822798313664608,-2.9286806505234515,-4.15292502548851,184.4406866890485,-55.100631195990765,0.6229508196721312,0.3770491803278688,0.0,1.0
panUp,0.0,0.0,0.20270270270270271,0.21621621621621623,0.581081081081081,0.0,0.9991644653114112,-0.2662043631882281,-2.9698887161306433,8.499475825074557,152.00145031793699,-41.475515869018196,0.43243243243243246,0.5675675675675675,0.21621621621621623,0.7837837837837838
panUp,0.0,0.0,0.22413793103448276,0.25862068965517243,0.1896551724137931,0.3275862068965517,0.9621313841178499,-0.3245308016394747,-2.918278957235402,19.9249834885885,213.18119279320896,-58.26203950573208,0.29310344827586204,0.7068965517241379,0.0,1.0
panUp,0.0,0.0,0.3805309734513274,0.07079646017699115,0.168141592920354,0.3805309734513274,0.9485081761284212,-0.42684343852828033,-2.8460214180228984,2.9240586904693493,237.69368449776573,-47.01395260720654,0.5929203539823009,0.40707964601769914,0.20353982300884957,0.7964601769911505
panUp,0.0,0.0,0.2018348623853211,0.22935779816513763,0.06422018348623854,0.5045871559633027,0.9076570239635783,-0.3995074378241093,-2.834593062007099,3.9485370366398347,254.88562876587613,-54.630276648823276,0.3577981651376147,0.6422018348623854,0.0,1.0
panUp,0.0,0.26229508196721313,0.16393442622950818,0.01639344262295082,0.5573770491803278,0.0,1.0027066351937466,-0.4432961608542771,-2.853360746727615,-5.7149696897135165,189.55608906975536,-53.70107169376045,0.5737704918032787,0.4262295081967213,0.18032786885245902,0.819672131147541
panUp,0.0,0.25862068965517243,0.10344827586206896,0.034482758620689655,0.3448275862068966,0.25862068965517243,1.0877650452071224,-0.4264566983128416,-2.9232932329177856,28.84543746607057,214.75923997985905,-47.43313836023725,0.2413793103448276,0.7413793103448276,0.06896551724137931,0.9137931034482759
panDown,0.0,0.40625,0.078125,0.03125,0.015625,0.46875,0.9515756741166115,-0.5084266851190478,-2.7882734425365925,9.293784958659671,-237.31239933893085,2.294160692486912,0.4375,0.5625,0.515625,0.484375
panDown,0.0,0.15254237288135594,0.3615819209039548,0.14124293785310735,0.2598870056497175,0.0847457627118644,0.949110370234581,-0.44789222682599966,-2.8184469069464733,11.260448649525642,-178.339393144947,9.852158086237598,0.3728813559322034,0.6271186440677966,0.711864406779661,0.288135593220339
closedUp,1.0,0.0,0.0,0.0,0.0,0.0,0.42393382898083437,0.18323745363288454,2.750979635450575,12.518646734290654,1.9242101060019599,-0.9409623940785726,0.43703703703703706,0.562962962962963,0.5111111111111111,0.4888888888888889
closedUp,1.0,0.0,0.0,0.0,0.0,0.0,0.5124963205687854,0.1800032730157278,2.8308071068355014,-0.2798179029201975,5.137566520851486,-3.187819411407928,0.5306122448979592,0.46938775510204084,0.3469387755102041,0.6530612244897959
closedUp,1.0,0.0,0.0,0.0,0.0,0.0,0.4778142821788788,0.192154723405838,2.781159865061442,3.421321849822998,-29.943336022893586,-1.2284564590454101,0.48,0.52,0.5066666666666667,0.49333333333333335
up,0.0,0.0,0.0,0.0,0.8041237113402062,0.1958762886597938,0.47996121214837145,0.065867262618489,2.1784297805471518,-1.0521356936582584,6.69835341591196,-1.9588598919283484,0.4536082474226804,0.5463917525773195,0.4845360824742268,0.5154639175257731
up,0.0,0.0,0.0,0.0,0.0,1.0,0.6106341789875712,-0.06524860080043297,-3.0472818598860787,5.182601212146913,-0.64407207994234,1.2560347403798784,0.39285714285714285,0.6071428571428571,0.4642857142857143,0.5357142857142857
up,0.0,0.0,0.0,0.0,1.0,0.0,0.47732741897925735,0.02022847073135381,1.9258485343307257,8.49490522229462,-0.7995310214464553,1.42782359640114,0.3984375,0.6015625,0.5625,0.4375
panDown,0.0,0.0,0.0,0.2413793103448276,0.05172413793103448,0.7068965517241379,0.8673560398405996,-0.3642773353334131,-2.8270174840400957,5.165712701606339,-185.01715346451462,0.15072650333930707,0.3448275862068966,0.6551724137931034,0.5344827586206896,0.46551724137931033
panDown,0.0,0.41353383458646614,0.06015037593984962,0.15037593984962405,0.022556390977443608,0.3533834586466165,0.93342628358002,-0.438546175907429,-2.81736015197926,21.73017340596009,-198.39418818717613,24.367244643824442,0.3233082706766917,0.6766917293233082,0.8270676691729323,0.17293233082706766
panDown,0.0,0.33,0.34,0.19,0.09,0.05,0.9654088658094406,-0.6037640541791915,-2.701773319244385,7.368427440524101,-170.8864705622196,-10.1729827105999,0.42,0.58,0.32,0.68
panUp,0.0,0.10144927536231885,0.11594202898550725,0.2753623188405797,0.2028985507246377,0.30434782608695654,0.9753142871718475,-0.3436635240264561,-2.9111361227173735,-0.5117566141745319,140.86470654045326,-12.976671532444332,0.5942028985507246,0.4057971014492754,0.391304347826087,0.6086956521739131
panUp,0.0,0.0,0.2682926829268293,0.10975609756097561,0.1951219512195122,0.4268292682926829,1.0582204133999058,-0.5086422493545021,-2.856758103138063,1.100627023999284E-4,134.15970421128156,-19.439099777944204,0.5,0.5,0.0975609756097561,0.9024390243902439
panUp,0.0,0.43373493975903615,0.12048192771084337,0.20481927710843373,0.24096385542168675,0.0,0.9674607034189155,-0.545781921550452,-2.747689853231591,0.8851781711879984,130.0896526679217,-14.271493544779629,0.40963855421686746,0.5903614457831325,0.18072289156626506,0.8192771084337349
panUp,0.0,0.20833333333333334,0.1,0.15,0.5416666666666666,0.0,1.017254801094532,-0.48837967167297996,-2.8268173058827717,3.7102438624948264,147.948921747754,-27.49376397418479,0.43333333333333335,0.5666666666666667,0.14166666666666666,0.8583333333333333
panDown,0.0,0.275,0.25,0.15,0.2625,0.0625,0.9218218427151441,-0.5385711390525103,-2.726013553142548,4.458244681172073,-180.2882919549942,-2.5439744129776956,0.4875,0.5125,0.45,0.55
panLeft,0.0,0.0,0.0,0.037037037037037035,0.06172839506172839,0.9012345679012346,0.5677958804148214,-0.14280424775831677,-0.1270139953236521,-201.13882708991017,-39.28553760769191,27.694846014549704,1.0,0.0,0.7160493827160493,0.2839506172839506
panLeft,0.0,0.0,0.0,0.0,0.21428571428571427,0.7857142857142857,0.5176781309502465,-0.05166813135812325,0.10598069599696568,-219.20155563354493,-42.36991096138954,36.689743131612026,1.0,0.0,0.7714285714285715,0.22857142857142856
panLeft,0.0,0.0,0.0,0.0,0.14705882352941177,0.8529411764705882,0.4477129447109559,-0.09943678665577489,0.056265459341161395,-216.15137892961502,-33.758144841474646,38.96282651494531,0.9705882352941176,0.029411764705882353,0.8676470588235294,0.1323529411764706
panLeft,0.0,0.0,0.0,0.0,0.0,1.0,0.4853482319855354,-0.04216070859393754,-0.7937426802138208,-225.82995853639983,-18.8388405248103,54.88074446081276,0.9225352112676056,0.07746478873239436,0.5352112676056338,0.4647887323943662
panLeft,0.0,0.0,0.0,0.04838709677419355,0.0967741935483871,0.8548387096774194,0.4996652670444981,0.02097605105729834,0.17172196219044347,-253.06170137466924,-27.74679689638076,6.8401149370737615,1.0,0.0,0.5,0.5
panRight,0.014705882352941176,0.029411764705882353,0.16176470588235295,0.014705882352941176,0.04411764705882353,0.7352941176470589,0.4572887701146743,-0.39442526909303577,-1.861719061346615,224.83093114460215,-10.769091129302979,-10.229694051859791,0.0,1.0,0.3382352941176471,0.6617647058823529
panRight,0.036585365853658534,0.2682926829268293,0.12195121951219512,0.07317073170731707,0.17073170731707318,0.32926829268292684,0.5023352870853935,-0.6394727826118469,-2.210514181997718,159.17109451424784,-23.965978986606366,-22.801469681466497,0.06097560975609756,0.9390243902439024,0.12195121951219512,0.8780487804878049
panRight,0.0,0.16666666666666666,0.10256410256410256,0.02564102564102564,0.038461538461538464,0.6666666666666666,0.4032813921952859,-0.563696371534696,-2.2335219184557595,201.2019952382797,-28.306516295442215,-15.848991314570108,0.0,1.0,0.2948717948717949,0.7051282051282052
up,0.0,0.12154696132596685,0.22099447513812154,0.5911602209944752,0.06629834254143646,0.0,0.30510636414941505,0.05456008449439937,1.7483899988522187,8.751378309331546,11.630877538939208,4.448348265213284,0.430939226519337,0.569060773480663,0.4696132596685083,0.5303867403314917
up,0.4673913043478261,0.15217391304347827,0.10869565217391304,0.16304347826086957,0.10869565217391304,0.0,0.29154836985728017,-0.0660338793025838,-1.4037555767142254,-34.09888571371203,-24.13534897501054,8.367501196977885,0.6304347826086957,0.3695652173913043,0.5543478260869565,0.44565217391304346
up,0.0,0.7323943661971831,0.14084507042253522,0.1267605633802817,0.0,0.0,0.2722814532232956,0.15154447448505481,2.6575930219301034,81.00007691097932,-13.115917574351942,1.731755896353386,0.09859154929577464,0.9014084507042254,0.4507042253521127,0.5492957746478874
up,0.0,0.33858267716535434,0.2755905511811024,0.14960629921259844,0.23622047244094488,0.0,0.3792041943767878,0.05104113070983586,3.015358487452109,-4.466729140657139,-10.311640378997081,3.7314038164620325,0.5039370078740157,0.49606299212598426,0.5511811023622047,0.44881889763779526
closedUp,1.0,0.0,0.0,0.0,0.0,0.0,0.43276678011664804,0.07521226200690265,2.834322213001971,-2.6016637114983685,-0.8655134317166401,2.2658095181269466,0.4858490566037736,0.5141509433962265,0.5518867924528302,0.4481132075471698
closedUp,1.0,0.0,0.0,0.0,0.0,0.0,0.3769047842042087,0.04074412424318462,2.8712776638057136,-9.745786702387953,-2.3973802524070216,-14.098273331784222,0.5273972602739726,0.4726027397260274,0.3356164383561644,0.6643835616438356
closedUp,1.0,0.0,0.0,0.0,0.0,0.0,0.3486755139687482,0.08063094655380529,2.925239080541274,2.1760107096503765,4.148578468491049,-2.7288191395647385,0.5176470588235295,0.4823529411764706,0.38823529411764707,0.611764705882353
closedUp,1.0,0.0,0.0,0.0,0.0,0.0,0.3744937681307004,0.09145413755666552,2.9104159892074706,0.19318525352346616,12.39068684193093,3.3590371537454953,0.5433070866141733,0.4566929133858268,0.5905511811023622,0.4094488188976378
panUp,0.0,0.0,0.0,0.14814814814814814,0.41975308641975306,0.43209876543209874,0.898395421328368,-0.46019403010974697,-2.7755644306724454,-14.42114253093799,145.66659246403495,-15.478061471134424,0.8271604938271605,0.1728395061728395,0.2839506172839506,0.7160493827160493
panUp,0.0,0.0,0.11235955056179775,0.14606741573033707,0.12359550561797752,0.6179775280898876,1.0866812032260251,-0.38152317116769513,-2.9647656210352866,-2.7948676725284436,116.18072049604373,-8.388884802882592,0.550561797752809,0.449438202247191,0.24719101123595505,0.7528089887640449
panUp,0.0,0.0,0.37333333333333335,0.08,0.10666666666666667,0.44,0.968451448281606,-0.41355552315711974,-2.8566387621561686,-11.232904106676578,138.86969127019248,-19.232449808915455,0.7866666666666666,0.21333333333333335,0.17333333333333334,0.8266666666666667
panUp,0.0,0.43790849673202614,0.06535947712418301,0.1568627450980392,0.0718954248366013,0.2679738562091503,1.0539337291437036,-0.5351965711786856,-2.8208670117496664,5.698276152919515,162.53671937401776,-22.59369163108028,0.5359477124183006,0.46405228758169936,0.1437908496732026,0.8562091503267973
panUp,0.0,0.0,0.5347222222222222,0.13194444444444445,0.13194444444444445,0.2013888888888889,0.9282863599558672,-0.46585515182879234,-2.7855536623133554,2.2714823346791997,160.34011490891376,-20.711117945197557,0.4583333333333333,0.5416666666666666,0.2222222222222222,0.7777777777777778
closedUp,1.0,0.0,0.0,0.0,0.0,0.0,0.42657596056277935,0.16501636281609536,2.7929323324790367,2.5090028535861237,-4.687786412353699,7.362976924731181,0.46923076923076923,0.5307692307692308,0.6076923076923076,0.3923076923076923
closedUp,1.0,0.0,0.0,0.0,0.0,0.0,0.4718238172992583,0.07826066696678378,1.9297924637794495,-8.29457551240921,2.3968069947534993,-3.391125964181077,0.5645161290322581,0.43548387096774194,0.4112903225806452,0.5887096774193549
closedUp,0.9838709677419355,0.008064516129032258,0.0,0.0,0.0,0.008064516129032258,0.4627846811086901,0.047734888069587006,2.7951178473810994,12.465144753193712,-30.780869845421083,-23.505923732694598,0.5,0.49193548387096775,0.5,0.49193548387096775
closedUp,1.0,0.0,0.0,0.0,0.0,0.0,0.44887922730362206,0.11491107264239538,2.905394761604175,0.9834806503956778,4.328975025603646,0.2303894124010153,0.5473684210526316,0.45263157894736844,0.42105263157894735,0.5789473684210527
up,0.0,0.0,0.0,0.0,0.7203389830508474,0.2796610169491525,0.4003232270479202,0.11422316954171254,2.874487971855422,4.046078442832676,2.9890943194850017,7.609617134398323,0.423728813559322,0.576271186440678,0.652542372881356,0.3474576271186441
up,0.0,0.0,0.0,0.0,1.0,0.0,0.49895999400001584,-0.013568676403365593,-0.35218850590965967,-16.30634133246812,-2.945063853354165,2.2415113243641276,0.6212121212121212,0.3787878787878788,0.5075757575757576,0.49242424242424243
up,0.0,0.0,0.0,0.0,1.0,0.0,0.44869772180662315,0.015081422229818368,1.9411318403179363,6.222618118433629,1.268094460337849,1.7597492183164014,0.4915254237288136,0.5084745762711864,0.559322033898305,0.4406779661016949
closedUp,1.0,0.0,0.0,0.0,0.0,0.0,0.5216545189652487,0.1987355290172256,2.804420765315261,-8.13611808001438,6.938187518548743,-3.541545365319074,0.6542056074766355,0.34579439252336447,0.5046728971962616,0.4953271028037383
closedUp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
closedUp,1.0,0.0,0.0,0.0,0.0,0.0,0.4330382182243023,0.1598768060934459,2.805998550239184,5.986604417416643,-7.899750700339358,-1.3910320830260607,0.45390070921985815,0.5460992907801419,0.3971631205673759,0.6028368794326241
closedUp,1.0,0.0,0.0,0.0,0.0,0.0,0.46092884466052053,0.1909274708479643,2.770732561747233,1.3853449121117591,-1.9001859883467356,2.8396948245664437,0.4666666666666667,0.5333333333333333,0.65,0.35
closedUp,1.0,0.0,0.0,0.0,0.0,0.0,0.4520114005907722,0.20034565225891446,2.7459137724793474,-5.80269286490005,-11.783929234613543,-1.9386987274755603,0.5543478260869565,0.44565217391304346,0.5217391304347826,0.4782608695652174
stoped,0.0,0.0,0.0,1.0,0.0,0.0,0.979777454149605,-0.41695047605155716,-2.8528877933426657,-1.5790080057807487,3.4693740004821136,2.1076468088027864,0.5445544554455446,0.45544554455445546,0.5742574257425742,0.42574257425742573
